what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356047796685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356047797614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356047826605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356047826691
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1356047826767
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1356047826802
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356047828368
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1356047828369
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356047829294
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356047829326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356047830159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356047886335
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356047887953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356047889593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356047892217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356047894495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356047896198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356047922815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356047964983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356047974048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356047975031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356047979873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356048004061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356048008712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048025457
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356048025750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048025923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356048028311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356048029864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356048056527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356048063000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356048064574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356048064687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048079907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048087471
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356048087749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048087946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048096186
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356048096448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048096592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048103549
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356048103900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356048149925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356048155627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048190233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048228618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356048240877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356048240944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048241740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356048242255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356048302982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1356048335892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048335921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1356048336177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1356048336513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048358253
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356048358531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048358702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048367658
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356048368077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048368475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048408100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048447171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048458710
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356048458980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048459131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048462396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356048473784
