what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356189591997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356189597874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356189603582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356189606492
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356189610832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356189616734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356189620748
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189633332
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189633363
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189640460
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189640460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356189641777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356189644464
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356189644785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356189644976
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189651576
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189651607
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189654677
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189654677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189655776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189656598
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356189656752
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189658813
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356189659368
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189663023
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189663071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189665263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189665982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189668393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189671170
started,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1356189683371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356189685133
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356189685375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189688078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189689919
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189690064
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189690065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189694343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189695290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189698207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189701999
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189702138
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189702138
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189702971
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189706136
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189706136
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356189707553
started,bundle,org.eclipse.mylyn.context.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.ui",1356189709577
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189713724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356189723947
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356189724120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356189724309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189724701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189747102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189747106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189776240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189776477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189776542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189777826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189786074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189789598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189790527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189790539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189796726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356189798919
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356189799137
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189805031
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189805031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189807598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189845727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189846255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189846975
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356189848274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189863015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189872175
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189872618
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189872688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189874552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189874910
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356189875764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189879264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356189884054
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189884244
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189884295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356189896505
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356189897730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356189901238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356189901484
