what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356481372091
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356481372091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356481375023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481377398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481384576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1356481391315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1356481391620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1356481392188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1356481393147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1356481393303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1356481393459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481394662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481399259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356481402483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481403340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481414768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356481417567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356481421470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481422045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481423654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481426576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481448310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356481451775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481452797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481453853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481456368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481474340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1356481476455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1356481477025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1356481478139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356481482880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481486246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481584142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481584697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481638559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481640341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481641551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481650582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481651431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481652533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481662295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481663230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481742655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481746658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481749487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356481754125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356481754962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481772645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481778318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481782038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481791926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356481795202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481796023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481816375
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356481818133
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356481821145
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356481821191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356481885200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356481888123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356481888783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356481909729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356481917450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356481918734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356481924934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356481925646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356481932262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356481933213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356481940653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356481944540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356481945888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356481949592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356481950156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356481955566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356481972808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356481975551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356481978736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356481981388
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356481981684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356481981944
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356481986621
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356481986621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1356481989869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481997574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356481998519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1356481998820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1356481999234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1356482000625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1356482001141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1356482001569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1356482001927
