what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356226927081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1356226953193
error,log,,,"Internal Error",1356226957451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356226958651
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356226958927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356226959201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356226960346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356226963758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356226964659
error,log,,,"Internal Error",1356226965059
error,log,,,"Internal Error",1356226973662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356226976377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356226978809
error,log,,,"Internal Error",1356226979748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356226980528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356226983899
error,log,,,"Internal Error",1356226984960
error,log,,,"Internal Error",1356226986399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356226988895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356226990277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356226991116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356226991403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356226994357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356226995549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356227004361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356227007066
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356227007311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356227007515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227009116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227010710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227012536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227013756
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356227013865
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356227088399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227091786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227095720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227098302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227098820
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356227105222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356227110455
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356227111200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227113664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227115614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356227117135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356227118586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356227122846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356227128813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227131323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227131430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227133323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227133428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227134971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227135102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356227135832
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356227136114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356227136356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227138366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227140565
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356227143512
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356227155985
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356227155985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227158981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227170461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227179845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227182212
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356227182367
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356227189068
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356227189114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356227197291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1356227222132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356227222793
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356227223697
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356227223698
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356227224599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227227728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356227235529
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356227235948
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356227235988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356227245069
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356227245354
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356227247522
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356227247522
