what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356034019497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034027590
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356034027866
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356034032084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034033879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034035614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034039341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034039441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034041489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034064255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034068197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034078038
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356034078306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034082116
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356034082406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034082584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034089869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034089959
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356034089982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034091852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034094049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034094611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034098607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034099046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034114722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034121592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034126820
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356034127032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034140798
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356034141038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034142367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034143559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034154004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034154966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034182579
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356034182867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034265792
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356034266092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356034277016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034278030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034279327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356034285458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356034287266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034291709
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356034291919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034292667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034294085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034295786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034296398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034330280
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356034330533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034330739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1356034336162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034336963
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356034337228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034381998
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356034382276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034382467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034414099
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356034414482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034414650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034418878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034428652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034438214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034439818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356034464207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356034465170
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034465734
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356034466018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034469285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356034487141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356034488149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034488565
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356034488852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034491565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034620973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034628472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034675446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034678062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034678680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034681902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034683330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034687054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034687822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356034690662
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356034690885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034692575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034695606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356034699919
