what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356332859883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356332870015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356332872324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356332880181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356332883552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356332891041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1356332901178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356332902029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356332905943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356332914419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356332915687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356332917718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356332945625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356332946415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356332947337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356332993725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333018205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333019695
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1356333019838
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1356333022187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333023526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356333025678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356333044208
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356333044546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356333044777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356333059221
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356333059553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356333070767
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1356333071053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1356333074861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1356333080427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1356333081661
